Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01659","Hop cones","2021","2021","7021","Annual value","USD","12610.5","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01659","Hop cones","2022","2022","7021","Annual value","USD","13448.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","1991","1991","7021","Annual value","USD","820","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","1992","1992","7021","Annual value","USD","290","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","1993","1993","7021","Annual value","USD","370","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","1994","1994","7021","Annual value","USD","491","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","1995","1995","7021","Annual value","USD","459","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","1996","1996","7021","Annual value","USD","578","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","1997","1997","7021","Annual value","USD","571","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","1998","1998","7021","Annual value","USD","820","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","1999","1999","7021","Annual value","USD","699","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2000","2000","7021","Annual value","USD","502","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2001","2001","7021","Annual value","USD","735","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2002","2002","7021","Annual value","USD","863","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2003","2003","7021","Annual value","USD","940","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2004","2004","7021","Annual value","USD","892","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2005","2005","7021","Annual value","USD","683","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2006","2006","7021","Annual value","USD","1004","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2007","2007","7021","Annual value","USD","1047","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2008","2008","7021","Annual value","USD","979","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2009","2009","7021","Annual value","USD","934","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2010","2010","7021","Annual value","USD","847","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2011","2011","7021","Annual value","USD","854","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2012","2012","7021","Annual value","USD","1124","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2013","2013","7021","Annual value","USD","1224","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2014","2014","7021","Annual value","USD","1312","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2015","2015","7021","Annual value","USD","1620","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2016","2016","7021","Annual value","USD","1731","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2017","2017","7021","Annual value","USD","1157.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2018","2018","7021","Annual value","USD","1620.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2019","2019","7021","Annual value","USD","1851.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2020","2020","7021","Annual value","USD","2116.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2021","2021","7021","Annual value","USD","2689.6","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01352","Kiwi fruit","2022","2022","7021","Annual value","USD","2623.5","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01254","Leeks and other alliaceous vegetables","1996","1996","7021","Annual value","USD","762","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01254","Leeks and other alliaceous vegetables","1997","1997","7021","Annual value","USD","681","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1991","1991","7021","Annual value","USD","444","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1992","1992","7021","Annual value","USD","369","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1993","1993","7021","Annual value","USD","281","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1994","1994","7021","Annual value","USD","288","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1995","1995","7021","Annual value","USD","324","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1996","1996","7021","Annual value","USD","291","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1997","1997","7021","Annual value","USD","348","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1998","1998","7021","Annual value","USD","191","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1999","1999","7021","Annual value","USD","257","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2000","2000","7021","Annual value","USD","275","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2001","2001","7021","Annual value","USD","144","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2002","2002","7021","Annual value","USD","330","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2003","2003","7021","Annual value","USD","189","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2004","2004","7021","Annual value","USD","232","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2005","2005","7021","Annual value","USD","237","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2006","2006","7021","Annual value","USD","307","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2007","2007","7021","Annual value","USD","621","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2008","2008","7021","Annual value","USD","771","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2009","2009","7021","Annual value","USD","241","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2010","2010","7021","Annual value","USD","328","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2011","2011","7021","Annual value","USD","317","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2012","2012","7021","Annual value","USD","439","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2013","2013","7021","Annual value","USD","349","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2014","2014","7021","Annual value","USD","737","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2015","2015","7021","Annual value","USD","728","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2016","2016","7021","Annual value","USD","796","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2017","2017","7021","Annual value","USD","954","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2018","2018","7021","Annual value","USD","889","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2019","2019","7021","Annual value","USD","783","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2020","2020","7021","Annual value","USD","673","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2021","2021","7021","Annual value","USD","824","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2022","2022","7021","Annual value","USD","613.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","1992","1992","7021","Annual value","USD","406","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","1993","1993","7021","Annual value","USD","331","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","1994","1994","7021","Annual value","USD","295","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","1995","1995","7021","Annual value","USD","346","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","1996","1996","7021","Annual value","USD","377","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","1997","1997","7021","Annual value","USD","287","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","1998","1998","7021","Annual value","USD","249","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","1999","1999","7021","Annual value","USD","258","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2000","2000","7021","Annual value","USD","220","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2001","2001","7021","Annual value","USD","211","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2002","2002","7021","Annual value","USD","315","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2003","2003","7021","Annual value","USD","379","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2004","2004","7021","Annual value","USD","317","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2005","2005","7021","Annual value","USD","243","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2006","2006","7021","Annual value","USD","273","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2007","2007","7021","Annual value","USD","573","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2008","2008","7021","Annual value","USD","745","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2009","2009","7021","Annual value","USD","591","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2010","2010","7021","Annual value","USD","567","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2011","2011","7021","Annual value","USD","551","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2012","2012","7021","Annual value","USD","456","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2013","2013","7021","Annual value","USD","437","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2014","2014","7021","Annual value","USD","538","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2015","2015","7021","Annual value","USD","683","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2016","2016","7021","Annual value","USD","628","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2017","2017","7021","Annual value","USD","571","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2018","2018","7021","Annual value","USD","390","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2019","2019","7021","Annual value","USD","322","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2020","2020","7021","Annual value","USD","384","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2021","2021","7021","Annual value","USD","716.5","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2022","2022","7021","Annual value","USD","740.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","1991","1991","7021","Annual value","USD","251","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","1992","1992","7021","Annual value","USD","276","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","1993","1993","7021","Annual value","USD","353","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","1994","1994","7021","Annual value","USD","293","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","1995","1995","7021","Annual value","USD","518","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","1996","1996","7021","Annual value","USD","365","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","1997","1997","7021","Annual value","USD","419","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","1998","1998","7021","Annual value","USD","357","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","1999","1999","7021","Annual value","USD","293","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2000","2000","7021","Annual value","USD","381","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2001","2001","7021","Annual value","USD","395","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2002","2002","7021","Annual value","USD","465","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2003","2003","7021","Annual value","USD","399","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2004","2004","7021","Annual value","USD","373","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2005","2005","7021","Annual value","USD","342","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2006","2006","7021","Annual value","USD","311","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2007","2007","7021","Annual value","USD","478","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2008","2008","7021","Annual value","USD","443","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2009","2009","7021","Annual value","USD","494","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2010","2010","7021","Annual value","USD","465","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2011","2011","7021","Annual value","USD","507","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2012","2012","7021","Annual value","USD","390","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2013","2013","7021","Annual value","USD","589","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2014","2014","7021","Annual value","USD","538","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2015","2015","7021","Annual value","USD","642","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2016","2016","7021","Annual value","USD","602","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2017","2017","7021","Annual value","USD","791","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2018","2018","7021","Annual value","USD","664","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2019","2019","7021","Annual value","USD","1043","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2020","2020","7021","Annual value","USD","679","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2021","2021","7021","Annual value","USD","606.3","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2022","2022","7021","Annual value","USD","884.1","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","1991","1991","7021","Annual value","USD","139","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","1992","1992","7021","Annual value","USD","162","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","1993","1993","7021","Annual value","USD","167","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","1994","1994","7021","Annual value","USD","182","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","1995","1995","7021","Annual value","USD","205","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","1996","1996","7021","Annual value","USD","251","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","1997","1997","7021","Annual value","USD","229","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","1998","1998","7021","Annual value","USD","199","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","1999","1999","7021","Annual value","USD","149","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2000","2000","7021","Annual value","USD","130","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2001","2001","7021","Annual value","USD","169","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2002","2002","7021","Annual value","USD","227","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2003","2003","7021","Annual value","USD","231","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2004","2004","7021","Annual value","USD","318","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2005","2005","7021","Annual value","USD","234","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2006","2006","7021","Annual value","USD","228","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2007","2007","7021","Annual value","USD","512","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2008","2008","7021","Annual value","USD","500","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2009","2009","7021","Annual value","USD","321","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2010","2010","7021","Annual value","USD","480","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2011","2011","7021","Annual value","USD","547","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2012","2012","7021","Annual value","USD","543","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2013","2013","7021","Annual value","USD","543","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2014","2014","7021","Annual value","USD","465","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2015","2015","7021","Annual value","USD","352","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2016","2016","7021","Annual value","USD","315","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2017","2017","7021","Annual value","USD","374","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2018","2018","7021","Annual value","USD","389","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2019","2019","7021","Annual value","USD","348","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2020","2020","7021","Annual value","USD","378","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2021","2021","7021","Annual value","USD","992","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01441","Linseed","2022","2022","7021","Annual value","USD","665","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1991","1991","7021","Annual value","USD","93","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1992","1992","7021","Annual value","USD","81","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1993","1993","7021","Annual value","USD","98","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1994","1994","7021","Annual value","USD","89","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1995","1995","7021","Annual value","USD","128","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1996","1996","7021","Annual value","USD","140","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1997","1997","7021","Annual value","USD","96","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1998","1998","7021","Annual value","USD","76","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1999","1999","7021","Annual value","USD","72","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2000","2000","7021","Annual value","USD","73","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2001","2001","7021","Annual value","USD","78","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2002","2002","7021","Annual value","USD","91","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2003","2003","7021","Annual value","USD","95","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2004","2004","7021","Annual value","USD","81","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2005","2005","7021","Annual value","USD","79","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2006","2006","7021","Annual value","USD","120","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2007","2007","7021","Annual value","USD","165","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2008","2008","7021","Annual value","USD","160","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2009","2009","7021","Annual value","USD","140","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2010","2010","7021","Annual value","USD","204","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2011","2011","7021","Annual value","USD","245","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2012","2012","7021","Annual value","USD","271","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2013","2013","7021","Annual value","USD","176","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2014","2014","7021","Annual value","USD","146","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2015","2015","7021","Annual value","USD","142","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2016","2016","7021","Annual value","USD","132","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2017","2017","7021","Annual value","USD","132","A","Official figure"
