Date,Contract,High,Low,Average
2002-06-03,SN02,506.75,503.75,505.25
2002-06-04,SN02,509.75,504.25,507.0
2002-06-05,SN02,513.75,508.5,511.125
2002-06-06,SN02,515.25,513.75,514.5
2002-06-07,SN02,513.5,507.5,510.5
2002-06-10,SN02,506.0,500.5,503.25
2002-06-11,SN02,503.0,500.0,501.5
2002-06-12,SN02,502.25,493.25,497.75
2002-06-13,SN02,501.25,493.0,497.125
2002-06-14,SN02,502.5,497.0,499.75
2002-06-17,SN02,498.75,495.0,496.875
2002-06-18,SN02,499.25,493.0,496.125
2002-06-19,SN02,493.0,491.5,492.25
2002-06-20,SN02,492.0,487.5,489.75
2002-06-21,SN02,495.0,487.0,491.0
2002-06-24,SN02,505.25,499.75,502.5
2002-06-25,SN02,507.0,503.25,505.125
2002-06-26,SN02,514.0,499.75,506.875
2002-06-27,SN02,522.0,512.5,517.25
2002-06-28,SN02,536.5,520.75,528.625
2002-07-01,SN02,549.5,537.0,543.25
2002-07-02,SN02,555.5,544.25,549.875
2002-07-03,SN02,556.5,541.25,548.875
2002-07-05,SN02,569.75,554.0,561.875
2002-07-08,SN02,573.5,566.0,569.75
2002-07-09,SN02,587.5,575.0,581.25
2002-07-10,SN02,588.0,584.5,586.25
2002-07-11,SQ02,559.0,551.5,555.25
2002-07-12,SQ02,558.25,555.0,556.625
2002-07-15,SQ02,570.0,560.0,565.0
2002-07-16,SQ02,583.75,577.0,580.375
2002-07-17,SQ02,579.75,574.5,577.125
2002-07-18,SQ02,577.5,572.5,575.0
2002-07-19,SQ02,575.25,569.0,572.125
2002-07-22,SQ02,593.75,581.0,587.375
2002-07-23,SQ02,605.0,576.0,590.5
2002-07-24,SQ02,584.0,576.0,580.0
2002-07-25,SQ02,584.75,567.75,576.25
2002-07-26,SQ02,572.0,550.75,561.375
2002-07-29,SQ02,544.0,534.75,539.375
2002-07-30,SQ02,544.5,535.25,539.875
2002-07-31,SQ02,567.5,545.0,556.25
2002-08-01,SQ02,580.5,568.5,574.5
2002-08-02,SQ02,570.0,561.25,565.625
2002-08-05,SQ02,559.25,540.0,549.625
2002-08-06,SQ02,564.75,559.25,562.0
2002-08-07,SQ02,564.0,560.0,562.0
2002-08-08,SQ02,560.5,557.75,559.125
2002-08-09,SQ02,568.0,557.5,562.75
2002-08-12,SU02,581.75,557.5,569.625
2002-08-13,SU02,585.0,580.25,582.625
2002-08-14,SU02,594.0,579.5,586.75
2002-08-15,SU02,600.0,591.0,595.5
2002-08-16,SU02,593.75,583.25,588.5
2002-08-19,SU02,583.0,569.0,576.0
2002-08-20,SU02,568.0,551.75,559.875
2002-08-21,SU02,558.25,550.0,554.125
2002-08-22,SU02,557.5,548.0,552.75
2002-08-23,SU02,552.0,543.0,547.5
2002-08-26,SU02,556.5,553.5,555.0
2002-08-27,SU02,562.75,553.25,558.0
2002-08-28,SU02,567.25,559.5,563.375
2002-08-29,SU02,561.0,555.25,558.125
2002-08-30,SU02,559.0,555.5,557.25
2002-09-03,SU02,567.25,559.75,563.5
2002-09-04,SU02,563.25,558.75,561.0
2002-09-05,SU02,565.5,565.5,565.5
2002-09-06,SU02,567.0,565.0,566.0
2002-09-09,SU02,573.5,565.75,569.625
2002-09-10,SU02,581.0,581.0,581.0
2002-09-11,SU02,591.5,580.0,585.75
2002-09-12,SX02,591.0,578.25,584.625
2002-09-13,SX02,577.75,565.25,571.5
2002-09-16,SX02,572.5,563.0,567.75
2002-09-17,SX02,576.0,571.0,573.5
2002-09-18,SX02,574.25,572.0,573.125
2002-09-19,SX02,573.5,564.0,568.75
2002-09-20,SX02,564.5,562.0,563.25
2002-09-23,SX02,564.0,553.25,558.625
2002-09-24,SX02,561.75,553.0,557.375
2002-09-25,SX02,563.0,558.75,560.875
2002-09-26,SX02,565.5,558.0,561.75
2002-09-27,SX02,567.0,560.25,563.625
2002-09-30,SX02,560.0,545.75,552.875
2002-10-01,SX02,547.75,542.0,544.875
2002-10-02,SX02,545.75,537.5,541.625
2002-10-03,SX02,539.0,537.5,538.25
2002-10-04,SX02,539.5,537.5,538.5
2002-10-07,SX02,539.75,537.5,538.625
2002-10-08,SX02,540.0,535.25,537.625
2002-10-09,SX02,535.0,523.5,529.25
2002-10-10,SX02,525.0,523.0,524.0
2002-10-11,SX02,529.0,525.0,527.0
2002-10-14,SX02,532.5,526.25,529.375
2002-10-15,SX02,547.75,531.25,539.5
2002-10-16,SX02,551.0,546.5,548.75
2002-10-17,SX02,550.75,541.0,545.875
2002-10-18,SX02,553.0,546.0,549.5
2002-10-21,SX02,551.0,545.25,548.125
2002-10-22,SX02,550.0,546.25,548.125
2002-10-23,SX02,554.5,546.5,550.5
2002-10-24,SX02,557.5,553.5,555.5
2002-10-25,SX02,557.5,556.25,556.875
2002-10-28,SX02,554.0,545.5,549.75
2002-10-29,SX02,557.0,545.5,551.25
2002-10-30,SX02,562.0,556.5,559.25
2002-10-31,SX02,565.25,555.25,560.25
2002-11-01,SX02,568.5,564.0,566.25
2002-11-04,SX02,575.25,566.0,570.625
2002-11-05,SX02,578.25,575.0,576.625
2002-11-06,SX02,581.0,576.0,578.5
2002-11-07,SX02,582.25,574.0,578.125
2002-11-08,SX02,573.0,563.25,568.125
2002-11-11,SX02,574.0,561.0,567.5
2002-11-12,SF03,573.0,562.5,567.75
2002-11-13,SF03,563.0,559.25,561.125
2002-11-14,SF03,567.25,562.5,564.875
2002-11-15,SF03,567.75,563.25,565.5
2002-11-18,SF03,566.5,562.0,564.25
2002-11-19,SF03,568.0,565.5,566.75
2002-11-20,SF03,575.75,573.5,574.625
2002-11-21,SF03,575.25,569.5,572.375
2002-11-22,SF03,571.75,568.0,569.875
2002-11-25,SF03,573.0,569.0,571.0
2002-11-26,SF03,573.0,571.75,572.375
2002-11-27,SF03,577.25,573.0,575.125
2002-11-29,SF03,580.75,578.0,579.375
2002-12-02,SF03,584.5,578.5,581.5
2002-12-03,SF03,578.0,564.5,571.25
2002-12-04,SF03,566.25,563.5,564.875
2002-12-05,SF03,568.5,562.0,565.25
2002-12-06,SF03,565.0,562.5,563.75
2002-12-09,SF03,562.5,560.0,561.25
2002-12-10,SF03,564.0,561.0,562.5
2002-12-11,SF03,568.0,563.75,565.875
2002-12-12,SF03,568.0,566.0,567.0
2002-12-13,SF03,576.0,572.0,574.0
2002-12-16,SF03,573.0,561.5,567.25
2002-12-17,SF03,561.25,556.0,558.625
2002-12-18,SF03,560.25,554.5,557.375
2002-12-19,SF03,563.75,560.5,562.125
2002-12-20,SF03,572.0,564.25,568.125
2002-12-23,SF03,572.5,571.0,571.75
2002-12-26,SF03,565.75,565.75,565.75
2002-12-27,SF03,566.75,565.5,566.125
2002-12-30,SF03,569.5,565.75,567.625
2002-12-31,SF03,569.5,565.0,567.25
2003-01-02,SF03,571.0,569.0,570.0
2003-01-03,SF03,583.0,582.0,582.5
2003-01-06,SF03,582.0,580.75,581.375
2003-01-07,SF03,585.25,580.0,582.625
2003-01-08,SF03,590.0,587.0,588.5
2003-01-09,SF03,586.5,586.5,586.5
2003-01-10,SH03,586.5,556.75,571.625
2003-01-13,SH03,558.0,548.0,553.0
2003-01-14,SH03,551.5,549.0,550.25
2003-01-15,SH03,550.5,548.75,549.625
2003-01-16,SH03,550.25,548.5,549.375
2003-01-17,SH03,556.0,549.5,552.75
2003-01-21,SH03,556.75,554.0,555.375
2003-01-22,SH03,560.0,555.0,557.5
2003-01-23,SH03,561.5,558.75,560.125
2003-01-24,SH03,569.0,560.5,564.75
2003-01-27,SH03,574.25,567.25,570.75
2003-01-28,SH03,573.25,567.0,570.125
2003-01-29,SH03,573.25,561.25,567.25
2003-01-30,SH03,568.5,561.25,564.875
2003-01-31,SH03,568.75,564.0,566.375
2003-02-03,SH03,568.0,559.75,563.875
2003-02-04,SH03,570.5,567.75,569.125
2003-02-05,SH03,571.5,563.0,567.25
2003-02-06,SH03,562.5,559.5,561.0
2003-02-07,SH03,563.75,555.75,559.75
2003-02-10,SH03,564.75,556.0,560.375
2003-02-11,SH03,572.0,564.5,568.25
2003-02-12,SH03,572.0,563.25,567.625
2003-02-13,SH03,571.75,562.5,567.125
2003-02-14,SH03,573.25,571.25,572.25
2003-02-18,SH03,574.0,570.25,572.125
2003-02-19,SH03,573.75,571.75,572.75
2003-02-20,SH03,570.0,566.0,568.0
2003-02-21,SH03,574.0,569.0,571.5
2003-02-24,SH03,572.75,572.25,572.5
2003-02-25,SH03,576.25,572.5,574.375
2003-02-26,SH03,579.25,575.0,577.125
2003-02-27,SH03,581.5,578.0,579.75
2003-02-28,SH03,581.5,577.0,579.25
2003-03-03,SH03,580.75,576.5,578.625
2003-03-04,SH03,580.0,572.75,576.375
2003-03-05,SH03,573.0,568.5,570.75
2003-03-06,SH03,568.25,562.5,565.375
2003-03-07,SH03,564.5,563.0,563.75
2003-03-10,SH03,566.5,566.25,566.375
2003-03-11,SK03,571.5,565.5,568.5
2003-03-12,SK03,572.0,565.5,568.75
2003-03-13,SK03,575.25,565.0,570.125
2003-03-14,SK03,574.75,573.5,574.125
2003-03-17,SK03,574.0,568.25,571.125
2003-03-18,SK03,574.0,566.75,570.375
2003-03-19,SK03,574.0,570.5,572.25
2003-03-20,SK03,574.5,570.0,572.25
2003-03-21,SK03,576.75,574.0,575.375
2003-03-24,SK03,576.25,569.75,573.0
2003-03-25,SK03,573.5,568.25,570.875
2003-03-26,SK03,573.25,569.0,571.125
2003-03-27,SK03,580.25,569.0,574.625
2003-03-28,SK03,580.0,578.5,579.25
2003-03-31,SK03,580.5,574.5,577.5
2003-04-01,SK03,576.5,573.75,575.125
2003-04-02,SK03,586.75,574.25,580.5
2003-04-03,SK03,586.5,585.25,585.875
2003-04-04,SK03,590.75,583.5,587.125
2003-04-07,SK03,598.75,590.0,594.375
2003-04-08,SK03,601.0,597.0,599.0
2003-04-09,SK03,604.0,600.5,602.25
2003-04-10,SK03,606.5,601.0,603.75
2003-04-11,SK03,601.0,598.5,599.75
2003-04-14,SK03,607.75,599.0,603.375
2003-04-15,SK03,610.5,607.5,609.0
2003-04-16,SK03,611.75,609.25,610.5
2003-04-17,SK03,622.0,607.0,614.5
2003-04-21,SK03,621.75,616.5,619.125
2003-04-22,SK03,618.0,610.0,614.0
2003-04-23,SK03,610.5,609.0,609.75
2003-04-24,SK03,604.0,602.5,603.25
2003-04-25,SK03,601.75,599.0,600.375
2003-04-28,SK03,605.0,601.0,603.0
2003-04-29,SK03,620.75,605.0,612.875
2003-04-30,SK03,623.5,619.5,621.5
2003-05-01,SK03,625.75,620.5,623.125
2003-05-02,SK03,626.25,623.75,625.0
2003-05-05,SK03,628.5,623.75,626.125
2003-05-06,SK03,625.0,620.0,622.5
2003-05-07,SK03,627.25,623.0,625.125
2003-05-08,SK03,621.25,621.25,621.25
2003-05-09,SK03,636.25,636.25,636.25
2003-05-12,SN03,642.5,635.5,639.0
2003-05-13,SN03,644.25,639.0,641.625
2003-05-14,SN03,649.25,644.25,646.75
2003-05-15,SN03,652.75,648.75,650.75
2003-05-16,SN03,648.5,642.0,645.25
2003-05-19,SN03,639.75,635.5,637.625
2003-05-20,SN03,642.75,635.5,639.125
2003-05-21,SN03,642.5,640.0,641.25
2003-05-22,SN03,640.0,626.75,633.375
2003-05-23,SN03,628.25,625.0,626.625
2003-05-27,SN03,630.5,622.0,626.25
2003-05-28,SN03,630.75,623.0,626.875
2003-05-29,SN03,630.0,620.25,625.125
2003-05-30,SN03,631.5,624.5,628.0
2003-06-02,SN03,622.0,612.5,617.25
2003-06-03,SN03,612.5,610.25,611.375
2003-06-04,SN03,615.25,610.25,612.75
2003-06-05,SN03,618.75,614.25,616.5
2003-06-06,SN03,631.5,618.5,625.0
2003-06-09,SN03,631.0,625.5,628.25
2003-06-10,SN03,633.5,624.25,628.875
2003-06-11,SN03,637.0,629.5,633.25
2003-06-12,SN03,629.75,624.5,627.125
2003-06-13,SN03,625.0,614.5,619.75
2003-06-16,SN03,617.25,611.75,614.5
2003-06-17,SN03,621.25,615.0,618.125
2003-06-18,SN03,629.0,621.5,625.25
2003-06-19,SN03,632.0,628.5,630.25
2003-06-20,SN03,629.75,628.0,628.875
2003-06-23,SN03,630.25,627.0,628.625
2003-06-24,SN03,635.75,629.0,632.375
2003-06-25,SN03,642.75,635.0,638.875
2003-06-26,SN03,642.5,628.25,635.375
2003-06-27,SN03,631.5,628.0,629.75
2003-06-30,SN03,632.0,621.25,626.625
2003-07-01,SN03,626.25,619.5,622.875
2003-07-02,SN03,628.75,624.0,626.375
2003-07-03,SN03,631.5,626.75,629.125
2003-07-07,SN03,629.0,620.0,624.5
2003-07-08,SN03,622.0,613.75,617.875
2003-07-09,SN03,619.0,613.0,616.0
2003-07-10,SN03,615.5,614.5,615.0
2003-07-11,SQ03,604.25,601.25,602.75
2003-07-14,SQ03,605.0,599.5,602.25
2003-07-15,SQ03,599.0,585.25,592.125
2003-07-16,SQ03,586.5,582.0,584.25
2003-07-17,SQ03,585.0,572.75,578.875
2003-07-18,SQ03,573.5,560.5,567.0
2003-07-21,SQ03,563.0,557.75,560.375
2003-07-22,SQ03,561.75,558.5,560.125
2003-07-23,SQ03,562.0,556.75,559.375
2003-07-24,SQ03,559.75,547.75,553.75
2003-07-25,SQ03,549.5,546.0,547.75
2003-07-28,SQ03,556.25,550.0,553.125
2003-07-29,SQ03,556.0,539.5,547.75
2003-07-30,SQ03,539.5,532.5,536.0
2003-07-31,SQ03,535.0,532.5,533.75
2003-08-01,SQ03,537.5,533.0,535.25
2003-08-04,SQ03,539.75,536.0,537.875
2003-08-05,SQ03,544.5,541.25,542.875
2003-08-06,SQ03,540.0,540.0,540.0
2003-08-07,SQ03,543.0,543.0,543.0
2003-08-08,SQ03,548.5,541.0,544.75
2003-08-11,SQ03,556.5,556.5,556.5
2003-08-12,SU03,550.25,530.5,540.375
2003-08-13,SU03,551.0,547.25,549.125
2003-08-14,SU03,551.75,546.75,549.25
2003-08-15,SU03,552.25,549.0,550.625
2003-08-18,SU03,582.25,562.5,572.375
2003-08-19,SU03,581.0,567.75,574.375
2003-08-20,SU03,576.5,571.0,573.75
2003-08-21,SU03,587.0,578.0,582.5
2003-08-22,SU03,586.25,577.0,581.625
2003-08-25,SU03,590.0,580.5,585.25
2003-08-26,SU03,597.75,576.75,587.25
2003-08-27,SU03,582.5,579.5,581.0
2003-08-28,SU03,590.5,580.0,585.25
2003-08-29,SU03,595.0,589.25,592.125
2003-09-02,SU03,586.0,579.75,582.875
2003-09-03,SU03,586.25,586.25,586.25
2003-09-04,SU03,605.75,605.75,605.75
2003-09-05,SU03,608.0,608.0,608.0
2003-09-08,SU03,612.0,605.25,608.625
2003-09-09,SU03,615.5,615.5,615.5
2003-09-10,SU03,616.5,616.5,616.5
2003-09-11,SX03,615.75,596.0,605.875
2003-09-12,SX03,623.0,611.0,617.0
2003-09-15,SX03,625.5,619.0,622.25
2003-09-16,SX03,622.0,610.75,616.375
2003-09-17,SX03,617.25,610.0,613.625
2003-09-18,SX03,627.0,618.25,622.625
2003-09-19,SX03,638.0,626.5,632.25
2003-09-22,SX03,651.25,638.0,644.625
2003-09-23,SX03,654.5,648.5,651.5
2003-09-24,SX03,653.0,651.0,652.0
2003-09-25,SX03,657.25,653.25,655.25
2003-09-26,SX03,656.5,651.5,654.0
2003-09-29,SX03,683.25,657.0,670.125
2003-09-30,SX03,684.5,677.25,680.875
2003-10-01,SX03,687.25,677.25,682.25
2003-10-02,SX03,700.25,687.0,693.625
2003-10-03,SX03,696.5,678.0,687.25
2003-10-06,SX03,676.0,672.0,674.0
2003-10-07,SX03,689.0,685.0,687.0
2003-10-08,SX03,687.5,678.5,683.0
2003-10-09,SX03,692.5,677.5,685.0
2003-10-10,SX03,713.5,691.0,702.25
2003-10-13,SX03,731.5,713.5,722.5
2003-10-14,SX03,743.5,730.5,737.0
2003-10-15,SX03,741.0,727.5,734.25
2003-10-16,SX03,730.5,722.0,726.25
2003-10-17,SX03,733.5,726.0,729.75
2003-10-20,SX03,738.25,729.25,733.75
2003-10-21,SX03,730.25,724.0,727.125
2003-10-22,SX03,749.75,730.25,740.0
2003-10-23,SX03,765.0,750.5,757.75
2003-10-24,SX03,768.75,761.5,765.125
2003-10-27,SX03,780.0,758.5,769.25
2003-10-28,SX03,782.0,756.0,769.0
2003-10-29,SX03,800.0,783.5,791.75
2003-10-30,SX03,803.5,793.5,798.5
2003-10-31,SX03,801.75,791.75,796.75
2003-11-03,SX03,803.5,790.0,796.75
2003-11-04,SX03,791.5,757.0,774.25
2003-11-05,SX03,765.25,745.75,755.5
2003-11-06,SX03,772.25,757.75,765.0
2003-11-07,SX03,753.0,743.0,748.0
2003-11-10,SX03,757.5,736.0,746.75
2003-11-11,SX03,777.0,764.0,770.5
2003-11-12,SF04,782.5,770.0,776.25
2003-11-13,SF04,776.75,766.0,771.375
2003-11-14,SF04,783.5,778.5,781.0
2003-11-17,SF04,784.5,774.75,779.625
2003-11-18,SF04,780.5,776.0,778.25
2003-11-19,SF04,776.75,748.75,762.75
2003-11-20,SF04,759.25,744.5,751.875
2003-11-21,SF04,763.5,753.5,758.5
2003-11-24,SF04,737.25,737.25,737.25
2003-11-25,SF04,746.0,746.0,746.0
2003-11-26,SF04,745.75,745.75,745.75
2003-11-28,SF04,756.25,756.25,756.25
2003-12-01,SF04,761.0,761.0,761.0
2003-12-02,SF04,773.25,773.25,773.25
2003-12-03,SF04,778.25,778.25,778.25
2003-12-04,SF04,769.0,769.0,769.0
2003-12-05,SF04,760.5,760.5,760.5
2003-12-08,SF04,770.75,770.75,770.75
2003-12-09,SF04,787.0,787.0,787.0
2003-12-10,SF04,785.0,785.0,785.0
2003-12-11,SF04,766.75,766.75,766.75
2003-12-12,SF04,776.25,776.25,776.25
2003-12-15,SF04,773.0,773.0,773.0
2003-12-16,SF04,764.25,764.25,764.25
2003-12-17,SF04,768.5,768.5,768.5
2003-12-18,SF04,759.5,759.5,759.5
2003-12-19,SF04,764.75,764.75,764.75
2003-12-22,SF04,753.75,753.75,753.75
2003-12-23,SF04,741.25,741.25,741.25
2003-12-24,SF04,759.75,759.75,759.75
2003-12-26,SF04,792.0,792.0,792.0
2003-12-29,SF04,784.5,784.5,784.5
2003-12-30,SF04,777.5,777.5,777.5
2003-12-31,SF04,789.0,789.0,789.0
2004-01-02,SF04,792.5,792.5,792.5
2004-01-05,SF04,799.0,790.0,794.5
2004-01-06,SF04,801.0,796.25,798.625
2004-01-07,SF04,798.0,787.5,792.75
2004-01-08,SF04,793.5,784.75,789.125
2004-01-09,SF04,790.0,790.0,790.0
2004-01-12,SH04,822.75,788.0,805.375
2004-01-13,SH04,839.0,821.5,830.25
2004-01-14,SH04,841.5,834.5,838.0
2004-01-15,SH04,844.75,835.0,839.875
2004-01-16,SH04,835.75,828.75,832.25
2004-01-20,SH04,836.0,828.25,832.125
2004-01-21,SH04,842.0,827.0,834.5
2004-01-22,SH04,845.0,840.5,842.75
2004-01-23,SH04,839.25,836.5,837.875
2004-01-26,SH04,849.5,838.5,844.0
2004-01-27,SH04,848.75,835.5,842.125
2004-01-28,SH04,832.75,804.75,818.75
2004-01-29,SH04,809.0,802.5,805.75
2004-01-30,SH04,819.5,810.0,814.75
2004-02-02,SH04,814.0,793.0,803.5
2004-02-03,SH04,802.5,792.0,797.25
2004-02-04,SH04,805.75,802.5,804.125
2004-02-05,SH04,832.25,805.0,818.625
2004-02-06,SH04,844.25,832.0,838.125
2004-02-09,SH04,847.5,819.0,833.25
2004-02-10,SH04,854.25,834.75,844.5
2004-02-11,SH04,838.0,823.5,830.75
2004-02-12,SH04,842.0,822.0,832.0
2004-02-13,SH04,829.0,817.0,823.0
2004-02-17,SH04,851.0,832.0,841.5
2004-02-18,SH04,854.75,849.75,852.25
2004-02-19,SH04,880.0,851.75,865.875
2004-02-20,SH04,893.5,880.0,886.75
2004-02-23,SH04,911.75,901.0,906.375
2004-02-24,SH04,929.75,905.5,917.625
2004-02-25,SH04,951.5,929.0,940.25
2004-02-26,SH04,938.75,928.0,933.375
2004-02-27,SH04,942.5,919.5,931.0
2004-03-01,SH04,962.25,943.75,953.0
2004-03-02,SH04,962.5,931.0,946.75
2004-03-03,SH04,942.0,925.75,933.875
2004-03-04,SH04,952.5,932.5,942.5
2004-03-05,SH04,933.75,932.75,933.25
2004-03-08,SH04,934.0,911.5,922.75
2004-03-09,SH04,942.0,916.75,929.375
2004-03-10,SK04,955.0,923.5,939.25
2004-03-11,SK04,944.0,922.0,933.0
2004-03-12,SK04,955.75,948.0,951.875
2004-03-15,SK04,978.25,953.0,965.625
2004-03-16,SK04,989.0,979.25,984.125
2004-03-17,SK04,994.0,975.5,984.75
2004-03-18,SK04,1018.0,995.75,1006.875
2004-03-19,SK04,1024.0,1013.0,1018.5
2004-03-22,SK04,1055.75,1036.0,1045.875
2004-03-23,SK04,1055.75,1042.5,1049.125
2004-03-24,SK04,1063.75,1023.5,1043.625
2004-03-25,SK04,1031.0,1024.25,1027.625
2004-03-26,SK04,1036.25,1013.0,1024.625
2004-03-29,SK04,1023.0,1012.0,1017.5
2004-03-30,SK04,1016.75,1012.0,1014.375
2004-03-31,SK04,1017.5,995.0,1006.25
2004-04-01,SK04,1029.5,999.25,1014.375
2004-04-02,SK04,1045.5,1031.0,1038.25
2004-04-05,SK04,1056.0,1024.5,1040.25
2004-04-06,SK04,1025.25,1009.0,1017.125
2004-04-07,SK04,1022.25,1014.0,1018.125
2004-04-08,SK04,1021.0,988.0,1004.5
2004-04-12,SK04,993.0,967.0,980.0
2004-04-13,SK04,971.5,962.5,967.0
2004-04-14,SK04,1013.0,972.25,992.625
2004-04-15,SK04,1030.0,963.0,996.5
2004-04-16,SK04,965.75,950.5,958.125
2004-04-19,SK04,975.75,959.0,967.375
2004-04-20,SK04,969.5,952.75,961.125
2004-04-21,SK04,952.75,935.0,943.875
2004-04-22,SK04,947.0,935.0,941.0
2004-04-23,SK04,967.0,944.0,955.5
2004-04-26,SK04,968.75,962.25,965.5
2004-04-27,SK04,1003.0,963.5,983.25
2004-04-28,SK04,1005.75,994.5,1000.125
2004-04-29,SK04,1014.5,995.0,1004.75
2004-04-30,SK04,1034.0,1015.0,1024.5
2004-05-03,SK04,1041.5,1030.0,1035.75
2004-05-04,SK04,1040.75,1038.0,1039.375
2004-05-05,SK04,1041.25,1034.5,1037.875
2004-05-06,SK04,1035.0,1018.0,1026.5
2004-05-07,SK04,1050.5,1013.75,1032.125
2004-05-10,SK04,1049.5,1037.0,1043.25
2004-05-11,SK04,1053.5,1044.0,1048.75
2004-05-12,SN04,1025.75,972.25,999.0
2004-05-13,SN04,982.5,970.5,976.5
2004-05-14,SN04,986.0,932.5,959.25
2004-05-17,SN04,925.0,904.0,914.5
2004-05-18,SN04,915.75,874.0,894.875
2004-05-19,SN04,907.5,871.0,889.25
2004-05-20,SN04,913.0,869.0,891.0
2004-05-21,SN04,872.5,860.0,866.25
2004-05-24,SN04,883.0,866.0,874.5
2004-05-25,SN04,882.25,863.75,873.0
2004-05-26,SN04,892.0,872.0,882.0
2004-05-27,SN04,871.5,822.0,846.75
2004-05-28,SN04,826.0,812.0,819.0
2004-06-01,SN04,864.0,828.0,846.0
2004-06-02,SN04,876.0,849.5,862.75
2004-06-03,SN04,844.25,806.0,825.125
2004-06-04,SN04,838.5,800.75,819.625
2004-06-07,SN04,849.0,816.0,832.5
2004-06-08,SN04,854.0,842.75,848.375
2004-06-09,SN04,855.5,848.5,852.0
2004-06-10,SN04,855.0,847.0,851.0
2004-06-14,SN04,872.5,844.0,858.25
2004-06-15,SN04,884.0,871.25,877.625
2004-06-16,SN04,883.5,869.5,876.5
2004-06-17,SN04,879.75,863.0,871.375
2004-06-18,SN04,872.0,851.0,861.5
2004-06-21,SN04,888.5,865.0,876.75
2004-06-22,SN04,893.0,887.0,890.0
2004-06-23,SN04,917.5,887.0,902.25
2004-06-24,SN04,927.75,918.75,923.25
2004-06-25,SN04,923.5,913.75,918.625
2004-06-28,SN04,918.0,885.0,901.5
2004-06-29,SN04,899.5,892.0,895.75
2004-06-30,SN04,895.0,887.75,891.375
2004-07-01,SN04,933.5,892.0,912.75
2004-07-02,SN04,948.0,934.0,941.0
2004-07-06,SN04,979.5,935.75,957.625
2004-07-07,SN04,990.0,961.5,975.75
2004-07-08,SN04,972.5,960.25,966.375
2004-07-09,SN04,979.0,954.0,966.5
2004-07-12,SQ04,816.75,786.0,801.375
2004-07-13,SQ04,783.0,767.5,775.25
2004-07-14,SQ04,780.75,757.25,769.0
2004-07-15,SQ04,782.0,751.0,766.5
2004-07-16,SQ04,745.0,707.5,726.25
2004-07-19,SQ04,707.5,699.5,703.5
2004-07-20,SQ04,725.0,705.0,715.0
2004-07-21,SQ04,734.0,707.5,720.75
2004-07-22,SQ04,709.75,657.5,683.625
2004-07-23,SQ04,669.5,650.0,659.75
2004-07-26,SQ04,669.0,640.0,654.5
2004-07-27,SQ04,674.75,665.5,670.125
2004-07-28,SQ04,666.0,627.0,646.5
2004-07-29,SQ04,637.75,624.5,631.125
2004-07-30,SQ04,629.75,599.5,614.625
2004-08-02,SQ04,599.5,591.0,595.25
2004-08-03,SQ04,599.5,585.0,592.25
2004-08-04,SQ04,599.0,590.0,594.5
2004-08-05,SQ04,609.5,590.0,599.75
2004-08-06,SQ04,616.5,606.75,611.625
2004-08-09,SQ04,614.5,613.0,613.75
2004-08-10,SQ04,630.5,605.5,618.0
2004-08-11,SQ04,637.0,629.0,633.0
2004-08-12,SU04,590.0,557.0,573.5
2004-08-13,SU04,593.5,585.0,589.25
2004-08-16,SU04,581.25,575.5,578.375
2004-08-17,SU04,591.75,579.75,585.75
2004-08-18,SU04,600.25,587.25,593.75
2004-08-19,SU04,602.5,598.25,600.375
2004-08-20,SU04,599.0,593.5,596.25
2004-08-23,SU04,623.0,588.0,605.5
2004-08-24,SU04,621.0,618.0,619.5
2004-08-25,SU04,623.25,619.0,621.125
2004-08-26,SU04,625.5,616.75,621.125
2004-08-27,SU04,621.0,600.5,610.75
2004-08-30,SU04,622.5,602.0,612.25
2004-08-31,SU04,630.0,627.25,628.625
2004-09-01,SU04,636.5,623.25,629.875
2004-09-02,SU04,634.5,627.75,631.125
2004-09-03,SU04,614.75,614.75,614.75
2004-09-07,SU04,607.75,588.0,597.875
2004-09-08,SU04,593.0,581.5,587.25
2004-09-09,SU04,582.0,577.5,579.75
2004-09-10,SX04,582.0,572.0,577.0
2004-09-13,SX04,572.0,562.5,567.25
2004-09-14,SX04,571.5,565.5,568.5
2004-09-15,SX04,569.5,563.5,566.5
2004-09-16,SX04,575.0,557.25,566.125
2004-09-17,SX04,559.75,553.0,556.375
2004-09-20,SX04,552.25,543.75,548.0
2004-09-21,SX04,544.0,541.5,542.75
2004-09-22,SX04,545.0,538.25,541.625
2004-09-23,SX04,541.0,537.25,539.125
2004-09-24,SX04,537.75,523.5,530.625
2004-09-27,SX04,531.0,521.5,526.25
2004-09-28,SX04,532.0,527.5,529.75
2004-09-29,SX04,536.0,531.25,533.625
2004-09-30,SX04,532.75,527.0,529.875
2004-10-01,SX04,534.5,527.0,530.75
2004-10-04,SX04,534.0,525.25,529.625
2004-10-05,SX04,526.75,522.5,524.625
2004-10-06,SX04,526.25,520.25,523.25
2004-10-07,SX04,528.0,525.0,526.5
2004-10-08,SX04,528.5,525.25,526.875
2004-10-11,SX04,539.0,525.75,532.375
2004-10-12,SX04,539.0,513.0,526.0
2004-10-13,SX04,514.25,509.5,511.875
2004-10-14,SX04,515.5,508.75,512.125
2004-10-15,SX04,515.0,513.5,514.25
2004-10-18,SX04,514.75,507.75,511.25
2004-10-19,SX04,527.75,513.5,520.625
2004-10-20,SX04,532.5,525.5,529.0
